trial	value
2660	3.11127819548872
2661	3.15821119879744
2662	3.11945905334335
2663	3.16034547502816
2664	3.10810810810811
2665	3.13095684803002
2666	3.19429857464366
2667	3.11961004874391
2668	3.19340329835082
2669	3.16373173473211
2670	3.1565543071161
2671	3.12242605765631
2672	3.1497005988024
2673	3.12457912457912
2674	3.1114435302917
2675	3.19551401869159
2676	3.13153961136024
2677	3.13634665670527
2678	3.15758028379388
2679	3.07726763717805
2680	3.11641791044776
2681	3.18239462886982
2682	3.13497390007457
2683	3.16958628401044
2684	3.10879284649776
2685	3.14487895716946
2686	3.15711094564408
2687	3.07257164123558
2688	3.14285714285714
2689	3.18928969877278
2690	3.07806691449814
2691	3.09030100334448
2692	3.13372956909361
2693	3.13405124396584
2694	3.15219005196733
2695	3.14508348794063
2696	3.09940652818991
2697	3.12791991101224
2698	3.14603409933284
2699	3.13894034827714
2700	3.14962962962963
2701	3.14253980007405
2702	3.21243523316062
2703	3.16833148353681
2704	3.1301775147929
2705	3.13641404805915
2706	3.14560236511456
2707	3.15035094200222
2708	3.17282127031019
2709	3.12882982650425
2710	3.11734317343173
2711	3.16783474732571
2712	3.15781710914454
2713	3.16107629929967
2714	3.17464996315402
2715	3.1292817679558
2716	3.16347569955817
2717	3.15789473684211
2718	3.19058130978661
2719	3.1261493196028
2720	3.18382352941176
2721	3.15031238515252
2722	3.12711241734019
2723	3.13477781858245
2724	3.17621145374449
2725	3.12807339449541
2726	3.13132795304475
2727	3.10964429776311
2728	3.11730205278592
2729	3.1513374862587
2730	3.1032967032967
2731	3.18711094837056
2732	3.16251830161054
2733	3.17306988657153
2734	3.11192392099488
2735	3.08153564899452
2736	3.08187134502924
2737	3.10266715381805
2738	3.18626734842951
2739	3.15589631252282
2740	3.11970802919708
2741	3.16526815031011
2742	3.07658643326039
2743	3.13379511483777
2744	3.15597667638484
2745	3.12568306010929
2746	3.17115804806992
2747	3.12486348744084
2748	3.09606986899563
2749	3.15314659876319
2750	3.17236363636364
2751	3.17848055252635
2752	3.13517441860465
2753	3.12386487468217
2754	3.14306463326071
2755	3.13611615245009
2756	3.22351233671988
2757	3.07000362713094
2758	3.11675126903553
2759	3.09967379485321
2760	3.12463768115942
2761	3.13509597971749
2762	3.17885590152064
2763	3.12993123416576
2764	3.13314037626628
2765	3.12911392405063
2766	3.11352133044107
2767	3.12685218648356
2768	3.17341040462428
2769	3.10292524377031
2770	3.185559566787
2771	3.19595813785637
2772	3.11832611832612
2773	3.11287414352687
2774	3.11896178803172
2775	3.11927927927928
2776	3.10230547550432
2777	3.11991357580122
2778	3.16486681065515
2779	3.18100035984167
2780	3.1410071942446
2781	3.10535778496944
2782	3.11718188353702
2783	3.13187208048868
2784	3.15373563218391
2785	3.14542190305206
2786	3.12706389088299
2787	3.12881234302117
2788	3.08608321377331
2789	3.08354248834708
2790	3.12401433691756
2791	3.1171623074167
2792	3.12893982808023
2793	3.11063372717508
2794	3.11524695776664
2795	3.09266547406082
2796	3.17310443490701
2797	3.15194851626743
2798	3.10936383130808
2799	3.13397642015005
2800	3.17142857142857
2801	3.16315601570868
2802	3.1192005710207
2803	3.15947199429183
2804	3.1398002853067
2805	3.1458110516934
2806	3.15324305060584
2807	3.14071962949768
2808	3.16809116809117
2809	3.13421146315415
2810	3.20284697508897
2811	3.15048025613661
2812	3.11379800853485
2813	3.19943121222894
2814	3.09594882729211
2815	3.13889875666075
2816	3.15340909090909
2817	3.14802981895634
2818	3.1639460610362
2819	3.10180915218162
2820	3.06241134751773
2821	3.12087912087912
2822	3.14245216158753
2823	3.11866808359901
2824	3.15297450424929
2825	3.14336283185841
2826	3.12668082094834
2827	3.1538733639901
2828	3.13295615275813
2829	3.11912336514669
2830	3.17031802120141
2831	3.19463087248322
2832	3.20621468926554
2833	3.14578185668902
2834	3.20959774170783
2835	3.13650793650794
2836	3.16925246826516
2837	3.13711667254142
2838	3.16138125440451
2839	3.16167664670659
2840	3.17746478873239
2841	3.15100316789863
2842	3.16537649542576
2843	3.11501934576152
2844	3.10829817158931
2845	3.17609841827768
2846	3.09065354884048
2847	3.17246224095539
2848	3.12359550561798
2849	3.08178308178308
2850	3.11719298245614
2851	3.11048754822869
2852	3.19635343618513
2853	3.16298633017876
2854	3.06797477224947
2855	3.19019264448336
2856	3.17226890756303
2857	3.13475673783689
2858	3.1742477256823
2859	3.1045820216859
2860	3.14125874125874
2861	3.12478154491437
2862	3.14046121593291
2863	3.11421585749214
2864	3.11312849162011
2865	3.17486910994764
2866	3.15701325889742
2867	3.14196023718172
2868	3.15481171548117
2869	3.12443360055769
2870	3.15121951219512
2871	3.11947056774643
2872	3.14484679665738
2873	3.17298990602158
2874	3.11760612386917
2875	3.15686956521739
2876	3.1029207232267
2877	3.140771637122
2878	3.16608756080612
2879	3.08440430705106
2880	3.13194444444444
2881	3.15584866365845
2882	3.17418459403192
2883	3.16059660076309
2884	3.14563106796116
2885	3.16811091854419
2886	3.14206514206514
2887	3.13404918600623
2888	3.14958448753463
2889	3.17064728279682
2890	3.17231833910035
2891	3.13663092355586
2892	3.11618257261411
2893	3.16626339440028
2894	3.1209398756047
2895	3.16269430051813
2896	3.14640883977901
2897	3.11218501898516
2898	3.09868875086266
2899	3.17902725077613
2900	3.13931034482759
2901	3.12443984832816
2902	3.17022742935906
2903	3.0892180502928
2904	3.17079889807163
2905	3.16144578313253
2906	3.15622849277357
2907	3.11936704506364
2908	3.1292984869326
2909	3.14334822963218
2910	3.07491408934708
2911	3.10408794228787
2912	3.1456043956044
2913	3.12255406797116
2914	3.14756348661634
2915	3.13550600343053
2916	3.16186556927298
2917	3.13609873157353
2918	3.1542152159013
2919	3.14354230900994
2920	3.13835616438356
2921	3.11811023622047
2922	3.17864476386037
2923	3.20492644543277
2924	3.21614227086183
2925	3.13709401709402
2926	3.16883116883117
2927	3.14451656986676
2928	3.17896174863388
2929	3.10959371799249
2930	3.18088737201365
2931	3.16069600818833
2932	3.11459754433834
2933	3.12853733378793
2934	3.13019768234492
2935	3.13867120954003
2936	3.13215258855586
2937	3.09022812393599
2938	3.11232130701157
2939	3.15617556992174
2940	3.15374149659864
2941	3.14722883373002
2942	3.14615907545887
2943	3.11790689772341
2944	3.11820652173913
2945	3.14838709677419
2946	3.13917175831636
2947	3.18425517475399
2948	3.13297150610583
2949	3.13597829772804
2950	3.15525423728814
2951	3.09996611318197
2952	3.13550135501355
2953	3.1506942092787
2954	3.16316858496953
2955	3.12825719120135
2956	3.09472259810555
2957	3.18701386540413
2958	3.1737660581474
2959	3.09158499493072
2960	3.17972972972973
2961	3.0854441067207
2962	3.10330857528697
2963	3.12791090111374
2964	3.11336032388664
2965	3.10016863406408
2966	3.1503708698584
2967	3.15739804516346
2968	3.12803234501348
2969	3.17547995958235
2970	3.18518518518519
2971	3.08717603500505
2972	3.13593539703903
2973	3.14968045745039
2974	3.13517148621385
2975	3.14621848739496
2976	3.16532258064516
2977	3.07961034598589
2978	3.15513767629281
2979	3.17690500167842
2980	3.17852348993289
2981	3.160013418316
2982	3.07444668008048
2983	3.19007710358699
2984	3.13270777479893
2985	3.1463986599665
2986	3.10917615539183
2987	3.15500502176096
2988	3.11378848728246
2989	3.12077617932419
2990	3.15719063545151
2991	3.13072550986292
2992	3.13502673796791
2993	3.15001670564651
2994	3.124916499666
2995	3.11452420701169
2996	3.17089452603471
2997	3.12846179512846
2998	3.11941294196131
2999	3.12237412470824
3000	3.14266666666667
