DISTANCE_mean,DISTANCE_sum,FREIGHT_mean,FREIGHT_sum,MAIL_mean,MAIL_sum,PASSENGERS_mean,PASSENGERS_sum,origin_dest,source,target,PASSENGERS_sum_norm,FREIGHT_sum_norm,MAIL_sum_norm,DISTANCE_mean_norm
808.0,1616.0,0.0,0.0,0.0,0.0,28.0,56.0,15502-13931,15502,13931,2.000551888465969,2.0,2.0,3.825988700564972
414.0,414.0,0.0,0.0,0.0,0.0,30.0,30.0,15502-14108,15502,14108,2.0002956545353405,2.0,2.0,2.935593220338983
684.0,684.0,0.0,0.0,0.0,0.0,30.0,30.0,15502-14122,15502,14122,2.0002956545353405,2.0,2.0,3.545762711864407
658.0,3290.0,0.0,0.0,0.0,0.0,28.4,142.0,15502-14492,15502,14492,2.0013994314672785,2.0,2.0,3.4870056497175144
754.0,1508.0,0.0,0.0,0.0,0.0,26.0,52.0,15502-14524,15502,14524,2.000512467861257,2.0,2.0,3.7039548022598874
609.0,2436.0,0.0,0.0,0.0,0.0,22.25,89.0,15502-14574,15502,14574,2.000877108454844,2.0,2.0,3.376271186440678
759.0,759.0,0.0,0.0,0.0,0.0,30.0,30.0,15502-14635,15502,14635,2.0002956545353405,2.0,2.0,3.7152542372881356
594.0,594.0,0.0,0.0,0.0,0.0,28.0,28.0,15502-14683,15502,14683,2.0002759442329845,2.0,2.0,3.3423728813559324
352.0,704.0,0.0,0.0,0.0,0.0,25.0,50.0,15502-14730,15502,14730,2.000492757558901,2.0,2.0,2.7954802259887006
673.0,673.0,0.0,0.0,0.0,0.0,28.0,28.0,15502-14761,15502,14761,2.0002759442329845,2.0,2.0,3.52090395480226
280.0,560.0,0.0,0.0,0.0,0.0,19.5,39.0,15502-15016,15502,15016,2.000384350895943,2.0,2.0,2.632768361581921
464.0,928.0,0.0,0.0,0.0,0.0,29.0,58.0,15502-15323,15502,15323,2.000571598768325,2.0,2.0,3.0485875706214687
329.0,658.0,0.0,0.0,0.0,0.0,21.0,42.0,15502-15370,15502,15370,2.0004139163494767,2.0,2.0,2.743502824858757
367.0,734.0,0.0,0.0,0.0,0.0,22.0,44.0,15502-15412,15502,15412,2.0004336266518328,2.0,2.0,2.8293785310734463
695.0,2085.0,0.0,0.0,0.0,0.0,29.0,87.0,15502-16133,15502,16133,2.0008573981524878,2.0,2.0,3.5706214689265536
187.0,4301.0,953.8260869565217,21938.0,0.0,0.0,3.4347826086956523,79.0,15504-11630,15504,11630,2.0007785569430636,2.0009796113433844,2.0,2.4225988700564973
101.0,101.0,121.0,121.0,0.0,0.0,0.0,0.0,15504-14474,15504,14474,2.0,2.0000054030892764,2.0,2.2282485875706213
72.0,144.0,2952.0,5904.0,0.0,0.0,0.0,0.0,15511-11415,15511,11415,2.0,2.0002636350337926,2.0,2.1627118644067798
43.0,516.0,62946.416666666664,755357.0,0.0,0.0,0.0,0.0,15525-13796,15525,13796,2.0,2.033729432286668,2.0,2.097175141242938
835.0,835.0,13084.0,13084.0,0.0,0.0,0.0,0.0,15530-15295,15530,15295,2.0,2.0005842480999565,2.0,3.8870056497175143
176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,15532-11399,15532,11399,2.0,2.0,2.0,2.3977401129943505
131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,15532-11869,15532,11869,2.0,2.0,2.0,2.296045197740113
69.0,414.0,0.0,0.0,0.0,0.0,150.33333333333334,902.0,15532-14081,15532,14081,2.008889346362573,2.0,2.0,2.1559322033898307
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15532-15532,15532,15532,2.0000295654535343,2.0,2.0,2.0
246.0,246.0,0.0,0.0,0.0,0.0,6.0,6.0,15534-11742,15534,11742,2.000059130907068,2.0,2.0,2.5559322033898306
431.0,431.0,0.0,0.0,0.0,0.0,1.0,1.0,15546-13731,15546,13731,2.0000098551511782,2.0,2.0,2.9740112994350283
424.0,424.0,0.0,0.0,0.0,0.0,3.0,3.0,15548-10815,15548,10815,2.0000295654535343,2.0,2.0,2.9581920903954804
246.0,246.0,0.0,0.0,0.0,0.0,3.0,3.0,15548-12197,15548,12197,2.0000295654535343,2.0,2.0,2.5559322033898306
317.0,317.0,3071.0,3071.0,0.0,0.0,0.0,0.0,15550-14635,15550,14635,2.0,2.0001371312989122,2.0,2.7163841807909606
84.0,168.0,0.0,0.0,0.0,0.0,14.0,28.0,15554-10416,15554,10416,2.0002759442329845,2.0,2.0,2.1898305084745764
136.0,5848.0,545.6976744186046,23465.0,380.4186046511628,16358.0,103.72093023255815,4460.0,15554-10551,15554,10551,2.043953974253965,2.0010477974369825,2.0092193792953412,2.3073446327683618
107.0,321.0,0.0,0.0,0.0,0.0,12.0,36.0,15554-11227,15554,11227,2.0003547854424086,2.0,2.0,2.24180790960452
151.0,453.0,0.0,0.0,26.333333333333332,79.0,0.3333333333333333,1.0,15554-11492,15554,11492,2.0000098551511782,2.0,2.000044524450687,2.3412429378531074
93.0,651.0,0.0,0.0,0.0,0.0,8.714285714285714,61.0,15554-11550,15554,11550,2.0006011642218593,2.0,2.0,2.2101694915254235
18.0,450.0,1.64,41.0,1.28,32.0,22.48,562.0,15554-12195,15554,12195,2.005538594962047,2.000001830798846,2.0000180352205312,2.0406779661016947
144.0,144.0,0.0,0.0,0.0,0.0,9.0,9.0,15554-12709,15554,12709,2.0000886963606024,2.0,2.0,2.3254237288135595
123.0,246.0,0.0,0.0,0.0,0.0,16.0,32.0,15554-12769,15554,12769,2.0003153648376966,2.0,2.0,2.2779661016949153
84.0,420.0,0.0,0.0,0.0,0.0,12.6,63.0,15554-12807,15554,12807,2.0006208745242153,2.0,2.0,2.1898305084745764
113.0,113.0,0.0,0.0,0.0,0.0,1.0,1.0,15554-12831,15554,12831,2.0000098551511782,2.0,2.0,2.255367231638418
337.0,674.0,0.0,0.0,0.0,0.0,10.5,21.0,15554-13196,15554,13196,2.0002069581747386,2.0,2.0,2.761581920903955
120.0,360.0,0.0,0.0,0.0,0.0,11.333333333333334,34.0,15554-13369,15554,13369,2.0003350751400526,2.0,2.0,2.2711864406779663
74.0,148.0,0.0,0.0,0.0,0.0,9.5,19.0,15554-13434,15554,13434,2.0001872478723826,2.0,2.0,2.167231638418079
80.0,80.0,0.0,0.0,0.0,0.0,12.0,12.0,15554-13710,15554,13710,2.000118261814136,2.0,2.0,2.1807909604519775
114.0,114.0,0.0,0.0,0.0,0.0,12.0,12.0,15554-13770,15554,13770,2.000118261814136,2.0,2.0,2.2576271186440677
71.0,355.0,0.0,0.0,0.0,0.0,10.0,50.0,15554-13894,15554,13894,2.000492757558901,2.0,2.0,2.16045197740113
93.0,93.0,0.0,0.0,0.0,0.0,14.0,14.0,15554-14234,15554,14234,2.0001379721164922,2.0,2.0,2.2101694915254235
21.0,462.0,7.0,154.0,2.4545454545454546,54.0,8.227272727272727,181.0,15554-14718,15554,14718,2.0017837823632214,2.000006876659079,2.0000304344346467,2.047457627118644
72.0,72.0,0.0,0.0,0.0,0.0,6.0,6.0,15554-15085,15554,15085,2.000059130907068,2.0,2.0,2.1627118644067798
223.0,446.0,0.0,0.0,0.0,0.0,17.5,35.0,15554-15478,15554,15478,2.000344930291231,2.0,2.0,2.503954802259887
53.0,53.0,0.0,0.0,0.0,0.0,17.0,17.0,15554-15887,15554,15887,2.0001675375700265,2.0,2.0,2.119774011299435
103.0,1236.0,0.0,0.0,0.0,0.0,104.25,1251.0,15569-10423,15569,10423,2.012328794123702,2.0,2.0,2.232768361581921
275.0,275.0,0.0,0.0,0.0,0.0,8.0,8.0,15569-11259,15569,11259,2.000078841209424,2.0,2.0,2.621468926553672
123.0,1476.0,0.0,0.0,0.0,0.0,145.75,1749.0,15569-12266,15569,12266,2.0172366594103552,2.0,2.0,2.2779661016949153
0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,15569-15569,15569,15569,2.0012713145019645,2.0,2.0,2.0
1456.0,2912.0,0.0,0.0,0.0,0.0,75.0,150.0,15570-10185,15570,10185,2.0014782726767026,2.0,2.0,5.290395480225989
341.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-10466,15570,10466,2.0,2.0,2.0,2.770621468926554
928.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-10559,15570,10559,2.0,2.0,2.0,4.097175141242937
1332.0,5328.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-10747,15570,10747,2.0,2.0,2.0,5.010169491525424
788.0,788.0,0.0,0.0,0.0,0.0,134.0,134.0,15570-11292,15570,11292,2.0013205902578544,2.0,2.0,3.780790960451977
1559.0,1559.0,0.0,0.0,0.0,0.0,111.0,111.0,15570-11337,15570,11337,2.00109392178076,2.0,2.0,5.52316384180791
1367.0,1367.0,0.0,0.0,0.0,0.0,93.0,93.0,15570-11637,15570,11637,2.000916529059556,2.0,2.0,5.089265536723164
1161.0,3483.0,0.0,0.0,0.0,0.0,401.3333333333333,1204.0,15570-11982,15570,11982,2.011865602018335,2.0,2.0,4.623728813559322
1681.0,1681.0,0.0,0.0,0.0,0.0,272.0,272.0,15570-12187,15570,12187,2.0026806011204212,2.0,2.0,5.798870056497176
1326.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-12266,15570,12266,2.0,2.0,2.0,4.996610169491525
1581.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-12448,15570,12448,2.0,2.0,2.0,5.5728813559322035
2069.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-12544,15570,12544,2.0,2.0,2.0,6.675706214689265
1187.0,1187.0,0.0,0.0,0.0,0.0,235.0,235.0,15570-13290,15570,13290,2.0023159605268344,2.0,2.0,4.682485875706215
2287.0,2287.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-13303,15570,13303,2.0,2.0,2.0,7.168361581920904
1255.0,1255.0,0.0,0.0,0.0,0.0,81.0,81.0,15570-13433,15570,13433,2.0007982672454196,2.0,2.0,4.836158192090396
1461.0,1461.0,0.0,0.0,0.0,0.0,312.0,312.0,15570-13487,15570,13487,2.003074807167542,2.0,2.0,5.301694915254237
346.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-13796,15570,13796,2.0,2.0,2.0,2.781920903954802
319.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,15570-14107,15570,14107,2.0,2.0,2.0,2.7209039548022598
2093.0,2093.0,0.0,0.0,0.0,0.0,225.0,225.0,15570-15057,15570,15057,2.002217409015054,2.0,2.0,6.729943502824859
321.0,963.0,12.333333333333334,37.0,0.0,0.0,0.0,0.0,15579-10170,15579,10170,2.0,2.0000016521843245,2.0,2.7254237288135594
126.0,1890.0,2073.4,31101.0,27.533333333333335,413.0,838.1333333333333,12572.0,15579-10299,15579,10299,2.1238989606100556,2.0013887725586015,2.000232767064982,2.2847457627118644
442.0,442.0,75.0,75.0,0.0,0.0,0.0,0.0,15579-10304,15579,10304,2.0,2.000003349022279,2.0,2.998870056497175
524.0,2096.0,45.5,182.0,0.0,0.0,0.0,0.0,15579-10551,15579,10551,2.0,2.00000812696073,2.0,3.1841807909604523
760.0,1520.0,253.0,506.0,0.0,0.0,0.0,0.0,15579-10754,15579,10754,2.0,2.0000225947369747,2.0,3.7175141242937855
51.0,255.0,72.6,363.0,0.0,0.0,6.0,30.0,15579-10926,15579,10926,2.0002956545353405,2.0000162092678297,2.0,2.1152542372881356
173.0,2076.0,51.583333333333336,619.0,0.0,0.0,2.4166666666666665,29.0,15579-11555,15579,11555,2.0002857993841627,2.0000276405972084,2.0,2.390960451977401
260.0,3120.0,63.75,765.0,0.0,0.0,0.0,0.0,15579-11630,15579,11630,2.0,2.0000341600272447,2.0,2.5875706214689265
419.0,419.0,70.0,70.0,0.0,0.0,0.0,0.0,15579-11844,15579,11844,2.0,2.000003125754127,2.0,2.9468926553672317
207.0,2484.0,31.833333333333332,382.0,0.0,0.0,0.0,0.0,15579-12184,15579,12184,2.0,2.000017057686807,2.0,2.4677966101694917
624.0,624.0,0.0,0.0,2.0,2.0,0.0,0.0,15579-13710,15579,13710,2.0,2.0,2.0000011272012834,3.4101694915254237
649.0,1298.0,20.0,40.0,0.0,0.0,0.0,0.0,15579-13873,15579,13873,2.0,2.0000017861452153,2.0,3.466666666666667
634.0,634.0,18.0,18.0,0.0,0.0,0.0,0.0,15579-13970,15579,13970,2.0,2.0000008037653467,2.0,3.432768361581921
631.0,5048.0,64.625,517.0,0.0,0.0,0.0,0.0,15579-14709,15579,14709,2.0,2.000023085926909,2.0,3.4259887005649716
502.0,502.0,1.0,1.0,0.0,0.0,0.0,0.0,15579-15478,15579,15478,2.0,2.0000000446536306,2.0,3.134463276836158
79.0,1264.0,62.5,1000.0,0.0,0.0,12.0,192.0,15581-10349,15581,10349,2.00189218902618,2.000044653630385,2.0,2.1785310734463277
158.0,3950.0,656.16,16404.0,115.32,2883.0,64.84,1621.0,15581-11630,15581,11630,2.015975200059569,2.0007324981528343,2.0016248606497413,2.3570621468926554
155.0,155.0,0.0,0.0,0.0,0.0,5.0,5.0,15581-11643,15581,11643,2.0000492757558903,2.0,2.0,2.3502824858757063
43.0,559.0,19.23076923076923,250.0,0.0,0.0,18.23076923076923,237.0,15581-11833,15581,11833,2.0023356708291904,2.000011163407596,2.0,2.097175141242938
53.0,106.0,0.0,0.0,0.0,0.0,1.5,3.0,15581-12621,15581,12621,2.0000295654535343,2.0,2.0,2.119774011299435
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15581-15581,15581,15581,2.0000098551511782,2.0,2.0,2.0
259.0,2590.0,0.0,0.0,0.0,0.0,233.1,2331.0,15582-11292,15582,11292,2.0229723573959624,2.0,2.0,2.5853107344632766
132.0,1320.0,0.0,0.0,0.0,0.0,167.6,1676.0,15582-14869,15582,14869,2.01651723337436,2.0,2.0,2.298305084745763
26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,15589-10661,15589,10661,2.0,2.0,2.0,2.0587570621468925
338.0,676.0,1138.5,2277.0,0.0,0.0,4.0,8.0,15599-11630,15599,11630,2.000078841209424,2.0001016763163864,2.0,2.7638418079096043
157.0,157.0,0.0,0.0,0.0,0.0,47.0,47.0,15601-10800,15601,10800,2.000463192105367,2.0,2.0,2.3548022598870055
184.0,2576.0,69607.57142857143,974506.0,0.0,0.0,0.0,0.0,15601-13796,15601,13796,2.0,2.0435152307318947,2.0,2.4158192090395483
204.0,408.0,986.5,1973.0,0.0,0.0,17.0,34.0,15601-14893,15601,14893,2.0003350751400526,2.0000881016127496,2.0,2.461016949152542
208.0,2496.0,0.0,0.0,0.0,0.0,3351.25,40215.0,15607-10397,15607,10397,2.396324904624037,2.0,2.0,2.470056497175141
1948.0,1948.0,0.0,0.0,0.0,0.0,4.0,4.0,15618-10397,15618,10397,2.000039420604712,2.0,2.0,6.40225988700565
1798.0,3596.0,0.0,0.0,0.0,0.0,3.5,7.0,15618-10693,15618,10693,2.0000689860582463,2.0,2.0,6.063276836158193
8.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-10800,15618,10800,2.0,2.0,2.0,2.0180790960451978
2066.0,2066.0,0.0,0.0,0.0,0.0,1.0,1.0,15618-11146,15618,11146,2.0000098551511782,2.0,2.0,6.668926553672317
1250.0,1250.0,0.0,0.0,0.0,0.0,2.0,2.0,15618-11259,15618,11259,2.000019710302356,2.0,2.0,4.824858757062147
857.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-11719,15618,11719,2.0,2.0,2.0,3.936723163841808
2531.0,2531.0,0.0,0.0,0.0,0.0,6.0,6.0,15618-11728,15618,11728,2.000059130907068,2.0,2.0,7.719774011299435
2490.0,2490.0,0.0,0.0,0.0,0.0,7.0,7.0,15618-11764,15618,11764,2.0000689860582463,2.0,2.0,7.627118644067797
2554.0,5108.0,0.0,0.0,0.0,0.0,10.5,21.0,15618-12173,15618,12173,2.0002069581747386,2.0,2.0,7.771751412429379
2286.0,2286.0,0.0,0.0,0.0,0.0,2.0,2.0,15618-12264,15618,12264,2.000019710302356,2.0,2.0,7.1661016949152545
1811.0,1811.0,0.0,0.0,0.0,0.0,1.0,1.0,15618-12339,15618,12339,2.0000098551511782,2.0,2.0,6.092655367231639
193.0,193.0,0.0,0.0,0.0,0.0,3.0,3.0,15618-12363,15618,12363,2.0000295654535343,2.0,2.0,2.4361581920903954
2504.0,2504.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-12758,15618,12758,2.0,2.0,2.0,7.658757062146893
229.0,1374.0,0.0,0.0,0.0,0.0,3.6666666666666665,22.0,15618-12889,15618,12889,2.0002168133259164,2.0,2.0,2.5175141242937853
33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-12954,15618,12954,2.0,2.0,2.0,2.074576271186441
273.0,273.0,0.0,0.0,0.0,0.0,4.0,4.0,15618-13424,15618,13424,2.000039420604712,2.0,2.0,2.616949152542373
1676.0,1676.0,0.0,0.0,0.0,0.0,3.0,3.0,15618-13495,15618,13495,2.0000295654535343,2.0,2.0,5.787570621468927
1005.0,1005.0,0.0,0.0,0.0,0.0,1.0,1.0,15618-13540,15618,13540,2.0000098551511782,2.0,2.0,4.271186440677966
320.0,1280.0,0.0,0.0,0.0,0.0,4.75,19.0,15618-13796,15618,13796,2.0001872478723826,2.0,2.0,2.7231638418079096
2335.0,4670.0,0.0,0.0,0.0,0.0,1.5,3.0,15618-14027,15618,14027,2.0000295654535343,2.0,2.0,7.276836158192091
815.0,815.0,0.0,0.0,0.0,0.0,3.0,3.0,15618-14057,15618,14057,2.0000295654535343,2.0,2.0,3.84180790960452
438.0,438.0,0.0,0.0,0.0,0.0,2.0,2.0,15618-14081,15618,14081,2.000019710302356,2.0,2.0,2.989830508474576
158.0,158.0,0.0,0.0,0.0,0.0,5.0,5.0,15618-14236,15618,14236,2.0000492757558903,2.0,2.0,2.3570621468926554
557.0,557.0,0.0,0.0,0.0,0.0,2.0,2.0,15618-14314,15618,14314,2.000019710302356,2.0,2.0,3.2587570621468926
482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-14487,15618,14487,2.0,2.0,2.0,3.089265536723164
699.0,699.0,0.0,0.0,0.0,0.0,1.0,1.0,15618-14530,15618,14530,2.0000098551511782,2.0,2.0,3.5796610169491525
380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-14712,15618,14712,2.0,2.0,2.0,2.8587570621468927
1841.0,3682.0,0.0,0.0,0.0,0.0,2.0,4.0,15618-14730,15618,14730,2.000039420604712,2.0,2.0,6.16045197740113
320.0,320.0,0.0,0.0,0.0,0.0,1.0,1.0,15618-14771,15618,14771,2.0000098551511782,2.0,2.0,2.7231638418079096
291.0,582.0,0.0,0.0,0.0,0.0,1.5,3.0,15618-14831,15618,14831,2.0000295654535343,2.0,2.0,2.6576271186440676
577.0,1731.0,0.0,0.0,0.0,0.0,3.0,9.0,15618-14869,15618,14869,2.0000886963606024,2.0,2.0,3.303954802259887
51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,15618-14908,15618,14908,2.0,2.0,2.0,2.1152542372881356
680.0,680.0,0.0,0.0,0.0,0.0,4.0,4.0,15618-15041,15618,15041,2.000039420604712,2.0,2.0,3.536723163841808
2456.0,9824.0,0.0,0.0,0.0,0.0,10.0,40.0,15618-15167,15618,15167,2.0003942060471207,2.0,2.0,7.550282485875706
250.0,6500.0,139.03846153846155,3615.0,0.0,0.0,8397.23076923077,218328.0,15624-10397,15624,10397,4.151655446394548,2.0001614228738416,2.0,2.5649717514124295
213.0,213.0,0.0,0.0,0.0,0.0,3.0,3.0,15624-10599,15624,10599,2.0000295654535343,2.0,2.0,2.48135593220339
587.0,4109.0,0.0,0.0,0.0,0.0,1417.142857142857,9920.0,15624-10676,15624,10676,2.0977630996859493,2.0,2.0,3.3265536723163844
447.0,894.0,0.0,0.0,0.0,0.0,165.5,331.0,15624-10819,15624,10819,2.0032620550399245,2.0,2.0,3.010169491525424
701.0,1402.0,0.0,0.0,0.0,0.0,28.5,57.0,15624-10990,15624,10990,2.0005617436171472,2.0,2.0,3.5841807909604517
837.0,837.0,0.0,0.0,0.0,0.0,67.0,67.0,15624-11003,15624,11003,2.0006602951289274,2.0,2.0,3.8915254237288135
460.0,5520.0,4.166666666666667,50.0,0.0,0.0,4638.666666666667,55664.0,15624-11057,15624,11057,2.548577135173254,2.000002232681519,2.0,3.0395480225988702
600.0,4800.0,0.0,0.0,0.0,0.0,1227.125,9817.0,15624-11193,15624,11193,2.0967480191146133,2.0,2.0,3.3559322033898304
789.0,5523.0,0.0,0.0,0.0,0.0,334.7142857142857,2343.0,15624-11278,15624,11278,2.0230906192100986,2.0,2.0,3.783050847457627
641.0,17948.0,11.392857142857142,319.0,0.0,0.0,3036.1428571428573,85012.0,15624-11298,15624,11298,2.837806111945757,2.0000142445080926,2.0,3.448587570621469
493.0,1972.0,0.0,0.0,0.0,0.0,651.5,2606.0,15624-11697,15624,11697,2.025682523969918,2.0,2.0,3.114124293785311
727.0,2908.0,0.0,0.0,0.0,0.0,9.0,36.0,15624-11823,15624,11823,2.0003547854424086,2.0,2.0,3.6429378531073446
394.0,788.0,0.0,0.0,0.0,0.0,43.5,87.0,15624-11996,15624,11996,2.0008573981524878,2.0,2.0,2.8903954802259886
528.0,11616.0,0.0,0.0,0.0,0.0,1833.9545454545455,40347.0,15624-12266,15624,12266,2.3976257845795352,2.0,2.0,3.1932203389830507
245.0,245.0,0.0,0.0,0.0,0.0,41.0,41.0,15624-12448,15624,12448,2.000404061198299,2.0,2.0,2.553672316384181
1695.0,5085.0,0.0,0.0,0.0,0.0,1029.0,3087.0,15624-12889,15624,12889,2.030422851686545,2.0,2.0,5.830508474576272
1875.0,1875.0,131327.0,131327.0,0.0,0.0,470.0,470.0,15624-12892,15624,12892,2.004631921053669,2.0058642273175615,2.0,6.237288135593221
443.0,3987.0,0.0,0.0,0.0,0.0,155.11111111111111,1396.0,15624-12992,15624,12992,2.013757791044515,2.0,2.0,3.001129943502825
782.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,15624-13232,15624,13232,2.0,2.0,2.0,3.767231638418079
373.0,1865.0,0.0,0.0,0.0,0.0,628.8,3144.0,15624-13244,15624,13244,2.030984595303692,2.0,2.0,2.842937853107345
499.0,1497.0,0.0,0.0,0.0,0.0,22.0,66.0,15624-13303,15624,13303,2.000650439977749,2.0,2.0,3.127683615819209
886.0,886.0,0.0,0.0,0.0,0.0,11.0,11.0,15624-13485,15624,13485,2.0001084066629584,2.0,2.0,4.00225988700565
226.0,904.0,0.0,0.0,0.0,0.0,30.25,121.0,15624-13495,15624,13495,2.0011924732925404,2.0,2.0,2.5107344632768362
599.0,1797.0,0.0,0.0,0.0,0.0,4.0,12.0,15624-13795,15624,13795,2.000118261814136,2.0,2.0,3.3536723163841806
726.0,2904.0,0.0,0.0,0.0,0.0,907.25,3629.0,15624-13851,15624,13851,2.035764343625031,2.0,2.0,3.640677966101695
736.0,736.0,0.0,0.0,0.0,0.0,12.0,12.0,15624-14098,15624,14098,2.000118261814136,2.0,2.0,3.663276836158192
724.0,724.0,0.0,0.0,0.0,0.0,2.0,2.0,15624-14108,15624,14108,2.000019710302356,2.0,2.0,3.6361581920903956
1143.0,1143.0,0.0,0.0,0.0,0.0,68.0,68.0,15624-14307,15624,14307,2.000670150280105,2.0,2.0,4.583050847457628
820.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,15624-14512,15624,14512,2.0,2.0,2.0,3.853107344632768
395.0,1580.0,0.0,0.0,0.0,0.0,758.25,3033.0,15624-15412,15624,15412,2.0298906735229316,2.0,2.0,2.8926553672316384
17.0,323.0,60.26315789473684,1145.0,0.0,0.0,144.52631578947367,2746.0,15626-11126,15626,11126,2.0270622451348403,2.0000511284067906,2.0,2.0384180790960453
12.0,420.0,329.14285714285717,11520.0,0.0,0.0,770.4571428571429,26966.0,15626-12553,15626,12553,2.2657540066664623,2.0005144098220344,2.0,2.0271186440677966
46.0,1932.0,269.04761904761904,11300.0,2334.8333333333335,98063.0,320.23809523809524,13450.0,15626-14819,15626,14819,2.1325517833443564,2.0005045860233497,2.055268369717512,2.103954802259887
39.0,1521.0,112.48717948717949,4387.0,0.0,0.0,497.1794871794872,19390.0,15626-14843,15626,14843,2.19109138134179,2.000195895476499,2.0,2.088135593220339
37.0,148.0,0.0,0.0,0.0,0.0,8.0,32.0,15626-15024,15626,15024,2.0003153648376966,2.0,2.0,2.0836158192090397
54.0,648.0,0.0,0.0,0.0,0.0,43.666666666666664,524.0,15626-15027,15626,15027,2.005164099217282,2.0,2.0,2.1220338983050846
133.0,133.0,0.0,0.0,0.0,0.0,3.0,3.0,15628-10329,15628,10329,2.0000295654535343,2.0,2.0,2.3005649717514123
1337.0,5348.0,0.0,0.0,0.0,0.0,27.75,111.0,15628-10589,15628,10589,2.00109392178076,2.0,2.0,5.0214689265536725
689.0,689.0,0.0,0.0,0.0,0.0,2.0,2.0,15628-10693,15628,10693,2.000019710302356,2.0,2.0,3.5570621468926555
967.0,8703.0,0.0,0.0,0.0,0.0,488.55555555555554,4397.0,15628-11618,15628,11618,2.04333309972975,2.0,2.0,4.185310734463277
979.0,1958.0,0.0,0.0,0.0,0.0,7.0,14.0,15628-15167,15628,15167,2.0001379721164922,2.0,2.0,4.212429378531073
309.0,309.0,0.0,0.0,0.0,0.0,2.0,2.0,15634-13230,15634,13230,2.000019710302356,2.0,2.0,2.698305084745763
112.0,224.0,0.0,0.0,0.0,0.0,2.0,4.0,15650-10559,15650,10559,2.000039420604712,2.0,2.0,2.2531073446327685
231.0,231.0,0.0,0.0,0.0,0.0,6.0,6.0,15656-10154,15656,10154,2.000059130907068,2.0,2.0,2.522033898305085
137.0,137.0,0.0,0.0,0.0,0.0,2.0,2.0,15656-12197,15656,12197,2.000019710302356,2.0,2.0,2.309604519774011
94.0,94.0,0.0,0.0,0.0,0.0,4.0,4.0,15656-14875,15656,14875,2.000039420604712,2.0,2.0,2.2124293785310734
152.0,152.0,0.0,0.0,0.0,0.0,5.0,5.0,15656-15167,15656,15167,2.0000492757558903,2.0,2.0,2.3435028248587573
35.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,15700-10245,15700,10245,2.0000098551511782,2.0,2.0,2.07909604519774
255.0,1020.0,1339.5,5358.0,0.0,0.0,31.0,124.0,15700-10299,15700,10299,2.001222038746074,2.0002392541516025,2.0,2.576271186440678
18.0,18.0,0.0,0.0,0.0,0.0,7.0,7.0,15700-12294,15700,12294,2.0000689860582463,2.0,2.0,2.0406779661016947
62.0,124.0,0.0,0.0,0.0,0.0,6.0,12.0,15700-12321,15700,12321,2.000118261814136,2.0,2.0,2.1401129943502823
29.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,15700-12720,15700,12720,2.0000098551511782,2.0,2.0,2.065536723163842
51.0,51.0,0.0,0.0,0.0,0.0,2.0,2.0,15700-12748,15700,12748,2.000019710302356,2.0,2.0,2.1152542372881356
118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,15706-10559,15706,10559,2.0,2.0,2.0,2.2666666666666666
84.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,15707-12652,15707,12652,2.0,2.0,2.0,2.1898305084745764
91.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,15707-13002,15707,13002,2.0,2.0,2.0,2.2056497175141243
43.0,129.0,0.0,0.0,0.0,0.0,292.3333333333333,877.0,15707-15708,15707,15708,2.0086429675831226,2.0,2.0,2.097175141242938
146.0,146.0,0.0,0.0,0.0,0.0,2.0,2.0,15708-11646,15708,11646,2.000019710302356,2.0,2.0,2.3299435028248587
104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,15708-12652,15708,12652,2.0,2.0,2.0,2.2350282485875708
