FEATURE_ID,FEATURE_NA,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIM_LONG_,PRIM_LAT_D,PRIM_LON_1,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREAT,DATE_EDITE
601998,Veira Park,Park,MA,25,Dukes,7,412648N,0703333W,41.446779599999999,-70.559194500000004,,,,,1,3,Edgartown,08/27/2002,
602002,Waban Park,Park,MA,25,Dukes,7,412705N,0703315W,41.451501700000001,-70.554194499999994,,,,,1,3,Edgartown,08/27/2002,
602029,Marine Park,Park,MA,25,Barnstable,1,413255N,0703613W,41.548720299999999,-70.603640600000006,,,,,4,13,Falmouth,08/27/2002,
602092,Mount Ann Park,Park,MA,25,Essex,9,423647N,0704331W,42.613150599999997,-70.725323700000004,,,,,53,174,Gloucester,08/27/2002,
602097,Cushing Memorial State Park,Park,MA,25,Plymouth,23,421010N,0704456W,42.169546099999998,-70.748929799999999,,,,,16,52,Scituate,08/27/2002,
602125,Shurtleff Park,Park,MA,25,Plymouth,23,415318N,0704620W,41.888436200000001,-70.772260099999997,,,,,32,105,Plympton,08/27/2002,
602128,Richmond Park,Park,MA,25,Plymouth,23,415942N,0704958W,41.995102099999997,-70.832817800000001,,,,,25,82,Plympton,08/27/2002,
602133,Cascade Park,Park,MA,25,Worcester,27,421708N,0715158W,42.285648100000003,-71.866183699999993,,,,,239,784,Worcester North,08/27/2002,
602175,Coolidge Park,Park,MA,25,Worcester,27,423535N,0714703W,42.593145000000000,-71.784239700000001,,,,,127,417,Fitchburg,08/27/2002,
602231,Russell Memorial Park,Park,MA,25,Worcester,27,421430N,0715408W,42.241759500000001,-71.902295300000006,,,,,262,860,Leicester,08/27/2002,
602238,Laurel Hill Park,Park,MA,25,Worcester,27,421507N,0715858W,42.252036500000003,-71.982852300000005,,,,,269,883,Paxton,08/27/2002,
602356,Greenville Park,Park,MA,25,Hampshire,15,421605N,0721343W,42.268147900000002,-72.228690900000004,,,,,151,495,Ware,08/27/2002,
