FEATURE_ID,FEATURE_NA,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIM_LONG_,PRIM_LAT_D,PRIM_LON_1,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREAT,DATE_EDITE
1957626,Chase Island State Wildlife Management Area,Park,NH,33,Sullivan,19,432753N,0722323W,43.464794099999999,-72.389813000000004,,,,,93,305,Windsor,08/27/2002,
1957633,Monadnock Park,Park,NH,33,Sullivan,19,432205N,0721956W,43.368129300000000,-72.332311500000003,,,,,162,531,Claremont South,08/27/2002,
1957642,State Fish and Wildlife Management Area,Park,NH,33,Cheshire,5,431550N,0722534W,43.263964100000003,-72.426199800000006,,,,,85,279,Springfield,08/27/2002,
1958051,Gallop Marsh State Wildlife Management Area,Park,NH,33,Sullivan,19,431627N,0721250W,43.274242100000002,-72.213975700000006,,,,,407,1335,Newport,08/27/2002,
1958085,Jenness Beach State Park,Park,NH,33,Rockingham,15,425908N,0704543W,42.985645599999998,-70.761996300000007,,,,,1,3,Hampton,08/27/2002,
2098205,Hamlin Recreation and Conservation Area,Park,NH,33,Belknap,1,433615N,0713330W,43.604166700000000,-71.558333300000001,,,,,202,663,Winnisquam Lake,11/14/2006,
2098207,Eames Recreation and Wildlife Area,Park,NH,33,Belknap,1,433600N,0713400W,43.600000000000001,-71.566666699999999,,,,,228,748,Winnisquam Lake,11/14/2006,
2547197,Lake Umbagog National Wildlife Refuge,Park,NH,33,Coos,7,444730N,0710500W,44.791666700000000,-71.083333300000007,,,,,380,1247,Umbagog Lake North,08/24/2009,
2547198,Umbagog National Wildlife Refuge,Park,NH,33,Coos,7,444542N,0710403W,44.761776900000001,-71.067379200000005,,,,,384,1260,Umbagog Lake North,03/22/2009,05/20/2017
2702429,George O. Carleton Park,Park,NH,33,Hillsborough,11,425349N,0714019W,42.896843099999998,-71.672058100000001,,,,,245,804,New Boston,08/17/2011,
2765319,Great Bay National Wildlife Refuge,Park,NH,33,Rockingham,15,430502N,0705049W,43.083766799999999,-70.847027900000000,,,,,7,23,Portsmouth,03/08/2015,05/20/2017
2765406,Merrimack River Atlantic Salmon Smolt Release Site,Park,NH,33,Hillsborough,11,424900N,0712821W,42.816544200000003,-71.472435599999997,,,,,37,121,Nashua North,03/08/2015,05/20/2017
2765506,Silvio O Conte National Fish And Wildlife Refuge,Park,VT,50,Essex,9,445039N,0714443W,44.844136599999999,-71.745172100000005,,,,,412,1352,Bloomfield,03/08/2015,05/20/2017
2766084,Appalachian National Scenic Trail,Park,VA,51,Craig,45,372106N,0802252W,37.351754499999998,-80.381076800000002,,,,,674,2211,Newport,03/08/2015,05/23/2017
